item_id	path_type	path	assigned_agent	status	master_state	output_rel	item_id_mentions	has_item_heading	bytes	sha16	depth	core_descendant_files	reason	master_evidence
HZ-001	directory	.	agent_01	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_01/output.md	2	yes	1710486	-	0	176	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-002	directory	agents	agent_02	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_02/output.md	2	yes	12261	-	1	4	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-003	directory	commands	agent_03	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_03/output.md	1	yes	81130	-	1	5	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-004	directory	config	agent_04	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_04/output.md	1	yes	562	-	1	2	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-005	directory	docs	agent_05	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_05/output.md	1	yes	17553	-	1	2	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-006	directory	hooks	agent_06	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_06/output.md	1	yes	273941	-	1	14	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-007	directory	prompt-template	agent_07	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_07/output.md	2	yes	60894	-	1	64	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-008	directory	scripts	agent_08	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_08/output.md	1	yes	260657	-	1	18	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-009	directory	skills	agent_09	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_09/output.md	1	yes	25778	-	1	6	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-010	directory	templates	agent_10	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_10/output.md	1	yes	687	-	1	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-011	directory	tests	agent_11	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_11/output.md	1	yes	972913	-	1	59	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-012	file	README.md	agent_12	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_12/output.md	1	yes	4110	4b44ff91b7c47961	0		behavior-defining documentation for workflow/state-machine algorithms	status complete; output exists; item_id present in assigned output
HZ-013	directory	hooks/lib	agent_13	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_13/output.md	1	yes	101773	-	2	5	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-014	directory	prompt-template/block	agent_14	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_14/output.md	2	yes	16588	-	2	42	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-015	directory	prompt-template/claude	agent_15	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_15/output.md	1	yes	22925	-	2	14	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-016	directory	prompt-template/codex	agent_16	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_16/output.md	1	yes	12759	-	2	5	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-017	directory	prompt-template/idea	agent_17	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_17/output.md	1	yes	356	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-018	directory	prompt-template/plan	agent_18	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_18/output.md	1	yes	8266	-	2	2	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-019	directory	scripts/lib	agent_19	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_19/output.md	3	yes	42166	-	2	4	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-020	directory	skills/ask-codex	agent_20	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_20/output.md	2	yes	1983	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-021	directory	skills/ask-gemini	agent_21	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_21/output.md	1	yes	2410	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-022	directory	skills/humanize	agent_22	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_22/output.md	1	yes	7446	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-023	directory	skills/humanize-gen-plan	agent_23	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_23/output.md	1	yes	3958	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-024	directory	skills/humanize-refine-plan	agent_24	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_24/output.md	2	yes	6293	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-025	directory	skills/humanize-rlcr	agent_25	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_25/output.md	1	yes	3688	-	2	1	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-026	directory	tests/robustness	agent_26	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_26/output.md	1	yes	256955	-	2	16	directory contains included core algorithm descendant(s)	status complete; output exists; item_id present in assigned output
HZ-027	file	agents/bitlesson-selector.md	agent_27	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_27/output.md	1	yes	1444	d047d095022bef7a	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
HZ-028	file	agents/draft-relevance-checker.md	agent_28	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_28/output.md	2	yes	1788	98f5a6a069791828	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
HZ-029	file	agents/plan-compliance-checker.md	agent_29	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_29/output.md	1	yes	3619	f0bd96dcc65b6130	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
HZ-030	file	agents/plan-understanding-quiz.md	agent_30	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_30/output.md	1	yes	5410	94c1d37780effdd0	2		agent prompt/policy file defining review or planning behavior	status complete; output exists; item_id present in assigned output
HZ-031	file	commands/cancel-rlcr-loop.md	agent_01	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_01/output.md	2	yes	2060	3346e34ef785b02c	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
HZ-032	file	commands/gen-idea.md	agent_02	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_02/output.md	2	yes	11186	997a93ed2991e5f8	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
HZ-033	file	commands/gen-plan.md	agent_03	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_03/output.md	1	yes	33068	764e6d690a4f2f25	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
HZ-034	file	commands/refine-plan.md	agent_04	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_04/output.md	1	yes	23115	cb55fada000f8ae4	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
HZ-035	file	commands/start-rlcr-loop.md	agent_05	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_05/output.md	1	yes	11701	8811785765cdb487	2		command workflow definition for plan/RLCR algorithms	status complete; output exists; item_id present in assigned output
HZ-036	file	config/codex-hooks.json	agent_06	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_06/output.md	1	yes	383	5876dc9d0d6f89a6	2		runtime configuration or hook schema participating in gates/routing	status complete; output exists; item_id present in assigned output
HZ-037	file	config/default_config.json	agent_07	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_07/output.md	2	yes	179	f02b951e7ce02c5d	2		runtime configuration or hook schema participating in gates/routing	status complete; output exists; item_id present in assigned output
HZ-038	file	docs/bitlesson.md	agent_08	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_08/output.md	1	yes	1896	5e0accc0ae90aae0	2		behavior-defining documentation for workflow/state-machine algorithms	status complete; output exists; item_id present in assigned output
HZ-039	file	docs/usage.md	agent_09	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_09/output.md	1	yes	15657	99765bddce65393b	2		behavior-defining documentation for workflow/state-machine algorithms	status complete; output exists; item_id present in assigned output
HZ-040	file	hooks/check-todos-from-transcript.py	agent_10	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_10/output.md	1	yes	7509	8cabe046e7a6cfda	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-041	file	hooks/hooks.json	agent_11	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_11/output.md	1	yes	1633	cdf5736bc5c9a19e	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-042	file	hooks/loop-bash-validator.sh	agent_12	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_12/output.md	1	yes	24518	f62f30be5e4c4809	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-043	file	hooks/loop-codex-stop-hook.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_13/output.md	1	yes	87426	c65c1df5891c1f64	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-044	file	hooks/loop-edit-validator.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_14/output.md	3	yes	10408	03a77b893a2e46e9	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-045	file	hooks/loop-plan-file-validator.sh	agent_15	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_15/output.md	1	yes	8082	8ec1528ecd8addec	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-046	file	hooks/loop-post-bash-hook.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_16/output.md	1	yes	5807	b87ccf10402b3e02	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-047	file	hooks/loop-read-validator.sh	agent_17	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_17/output.md	1	yes	12504	aa9bc8b4d758ac25	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-048	file	hooks/loop-write-validator.sh	agent_18	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_18/output.md	1	yes	14281	be10b358a277e477	2		hook or validator implementation for the RLCR state machine	status complete; output exists; item_id present in assigned output
HZ-049	file	scripts/ask-codex.sh	agent_19	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_19/output.md	2	yes	12042	3ff9a91c3dc0f7e9	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-050	file	scripts/ask-gemini.sh	agent_20	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_20/output.md	2	yes	10944	902f9310af33591e	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-051	file	scripts/bitlesson-init.sh	agent_21	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_21/output.md	1	yes	2136	72e985e650228e41	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-052	file	scripts/bitlesson-select.sh	agent_22	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_22/output.md	1	yes	7777	b626a1962563a32d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-053	file	scripts/bitlesson-validate-delta.sh	agent_23	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_23/output.md	1	yes	12319	1a81ba0e37a1c81d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-054	file	scripts/cancel-rlcr-loop.sh	agent_24	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_24/output.md	2	yes	5930	16e63143d712400b	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-055	file	scripts/humanize.sh	agent_25	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_25/output.md	1	yes	54644	fced7ddfcd97bc57	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-056	file	scripts/portable-timeout.sh	agent_26	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_26/output.md	1	yes	2124	3898db3e97b30b7d	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-057	file	scripts/rlcr-stop-gate.sh	agent_27	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_27/output.md	1	yes	6019	f538d136cbc3e925	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-058	file	scripts/setup-rlcr-loop.sh	agent_28	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_28/output.md	2	yes	57169	f6a53e8fb8c447cf	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-059	file	scripts/statusline.sh	agent_29	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_29/output.md	1	yes	13554	c60fbb6622cdf243	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-060	file	scripts/validate-gen-idea-io.sh	agent_30	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_30/output.md	1	yes	6333	29a5a117cd8e288a	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-061	file	scripts/validate-gen-plan-io.sh	agent_01	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_01/output.md	2	yes	5758	473936f2eda46a27	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-062	file	scripts/validate-refine-plan-io.sh	agent_02	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_02/output.md	2	yes	21742	6ba95ef8f4e02a97	2		runtime script implementing workflow, routing, monitor, validation, or state behavior	status complete; output exists; item_id present in assigned output
HZ-063	file	templates/bitlesson.md	agent_03	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_03/output.md	1	yes	687	e22f0b61de97decf	2		template consumed by core workflow/memory algorithm	status complete; output exists; item_id present in assigned output
HZ-064	file	tests/manual-monitor-test.sh	agent_04	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_04/output.md	1	yes	2535	7c3122cfaf16f056	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-065	file	tests/run-all-tests.sh	agent_05	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_05/output.md	1	yes	9597	d128a6e7b478bfde	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-066	file	tests/setup-monitor-test-env.sh	agent_06	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_06/output.md	1	yes	575	2f3be7ace75fc14f	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-067	file	tests/test-agent-teams.sh	agent_07	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_07/output.md	2	yes	24577	7b3ac69ac4999f11	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-068	file	tests/test-allowlist-validators.sh	agent_08	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_08/output.md	1	yes	22380	7f53a2a4da231110	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-069	file	tests/test-ansi-parsing.sh	agent_09	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_09/output.md	1	yes	5809	bb5125d2506f8f3c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-070	file	tests/test-ask-codex.sh	agent_10	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_10/output.md	1	yes	15982	9e307094e0b71900	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-071	file	tests/test-bash-validator-patterns.sh	agent_11	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_11/output.md	1	yes	6666	86cf26a4d752c05c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-072	file	tests/test-bitlesson-select-routing.sh	agent_12	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_12/output.md	1	yes	17115	dbe8a9bd175d2d2c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-073	file	tests/test-bitlesson-validate-delta.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_13/output.md	1	yes	4403	f69b5485b1b4f1d8	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-074	file	tests/test-cancel-signal-file.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_14/output.md	4	yes	44941	eb6e5689b03d5ca2	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-075	file	tests/test-codex-hook-install.sh	agent_15	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_15/output.md	1	yes	9966	f81895e83bbec31c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-076	file	tests/test-codex-review-merge.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_16/output.md	1	yes	11000	749edbe22200b426	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-077	file	tests/test-commit-history-section.sh	agent_17	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_17/output.md	1	yes	10729	e847d523cdd694a6	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-078	file	tests/test-config-error-handling.sh	agent_18	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_18/output.md	1	yes	6134	07844141e6b7182e	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-079	file	tests/test-config-merge.sh	agent_19	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_19/output.md	2	yes	7516	9f19072cfd049226	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-080	file	tests/test-disable-nested-codex-hooks.sh	agent_20	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_20/output.md	2	yes	5273	0530922ef6abcbb2	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-081	file	tests/test-error-scenarios.sh	agent_21	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_21/output.md	1	yes	7699	67b707d31098f98e	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-082	file	tests/test-finalize-phase.sh	agent_22	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_22/output.md	1	yes	40143	0e21488dc1cffc39	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-083	file	tests/test-gen-plan.sh	agent_23	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_23/output.md	1	yes	27572	50b62f398b5c976b	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-084	file	tests/test-helpers.sh	agent_24	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_24/output.md	2	yes	2602	50b0fda63ab2c38c	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-085	file	tests/test-humanize-escape.sh	agent_25	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_25/output.md	1	yes	12604	dca315fb1d393a48	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-086	file	tests/test-model-router.sh	agent_26	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_26/output.md	1	yes	13603	12701406fe1aa66a	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-087	file	tests/test-monitor-e2e-deletion.sh	agent_27	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_27/output.md	1	yes	645	c2b7d8b48336c9a8	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-088	file	tests/test-monitor-e2e-real.sh	agent_28	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_28/output.md	2	yes	22253	33ff34ccb2cf4882	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-089	file	tests/test-monitor-e2e-sigint.sh	agent_29	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_29/output.md	1	yes	637	5a837229007b1445	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-090	file	tests/test-monitor-runtime.sh	agent_30	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_30/output.md	1	yes	13290	8e49d42fd12929ac	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-091	file	tests/test-plan-file-hooks.sh	agent_01	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_01/output.md	2	yes	38107	1a7a7353dc0110d3	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-092	file	tests/test-plan-file-validation.sh	agent_02	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_02/output.md	2	yes	22916	f3eb7806cc46abc8	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-093	file	tests/test-refine-plan.sh	agent_03	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_03/output.md	1	yes	58394	b41eee66028beba4	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-094	file	tests/test-session-id.sh	agent_04	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_04/output.md	1	yes	38452	02200dd574d76b54	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-095	file	tests/test-skill-monitor.sh	agent_05	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_05/output.md	1	yes	11569	676a4962dcec56d2	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-096	file	tests/test-state-exit-naming.sh	agent_06	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_06/output.md	1	yes	9047	b6e4f7e1a3616e3f	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-097	file	tests/test-stop-gate.sh	agent_07	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_07/output.md	2	yes	10477	615adf65a2f42e38	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-098	file	tests/test-stop-hook-bg-allow.sh	agent_08	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_08/output.md	1	yes	60057	74eb02a243f0e6b9	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-099	file	tests/test-stop-hook-legacy-compat.sh	agent_09	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_09/output.md	1	yes	6208	212805ba979ded33	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-100	file	tests/test-task-tag-routing.sh	agent_10	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_10/output.md	1	yes	7335	984a2a427778889a	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-101	file	tests/test-template-loader.sh	agent_11	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_11/output.md	1	yes	21298	7b3f67abcfe8c547	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-102	file	tests/test-template-references.sh	agent_12	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_12/output.md	1	yes	7103	48b8adbaa90839c4	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-103	file	tests/test-templates-comprehensive.sh	agent_13	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_13/output.md	1	yes	19983	fefe34c461a0219e	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-104	file	tests/test-todo-checker.sh	agent_14	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_14/output.md	3	yes	19987	f4339c70269f1629	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-105	file	tests/test-unified-codex-config.sh	agent_15	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_15/output.md	1	yes	28114	9f24be9bdd2f9bce	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
HZ-106	file	tests/test-zsh-monitor-safety.sh	agent_16	complete	[x]	research_runs/2026-06-19_humanize_core_1to1/agents/agent_16/output.md	1	yes	10665	9dc833ff915ba169	2		executable specification for core algorithm behavior	status complete; output exists; item_id present in assigned output
